spec,solution,target_gain_linear,target_ugbw_mhz,target_pm_deg,target_ibias_ma,output_gain_linear,output_gain_db,output_ugbw_mhz,output_pm_deg,output_ibias_ma,fom,gain_pass,ugbw_pass,pm_pass,ibias_pass,complete_pass,target_reached
602,9.0,275.0,21.741924995953987,75.0,5.2212064972385495,399.273531,52.02541,36.873164,84.3744,4.187736,1.4707803840772646,Yes,Yes,Yes,Yes,Yes,Yes
406,8.0,280.0,8.770515087088539,75.0,4.788349446306481,406.524195,52.181728,14.874001,84.3736,3.840458,1.470720956484111,Yes,Yes,Yes,Yes,Yes,Yes
338,4.0,267.0,22.966141809835825,75.0,6.398249025379647,387.649857,51.768793,38.9485,84.3736,5.131666,1.4707207977423762,Yes,Yes,Yes,Yes,Yes,Yes
142,3.0,292.0,14.220136168064078,75.0,8.52404568730733,423.937426,52.546035,24.115526,84.3728,6.836468,1.470661320907192,Yes,Yes,Yes,Yes,Yes,Yes
210,7.0,278.0,17.62491036608517,75.0,3.889021441815852,403.611659,52.119274,29.889586,84.3728,3.119079,1.470661277894216,Yes,Yes,Yes,Yes,Yes,Yes
14,6.0,222.0,12.781088668570693,75.0,9.745702505110163,322.30157,50.165248,21.674601,84.372,7.816061,1.4706018038294444,Yes,Yes,Yes,Yes,Yes,Yes
82,10.0,362.0,13.011332250830216,75.0,1.2820692037806312,525.554813,54.41236,22.065056,84.372,1.028221,1.4706014288928186,Yes,Yes,Yes,Yes,Yes,Yes
903,6.0,337.0,21.467830969223744,75.0,1.152590069571161,489.163672,53.789084,36.398539,84.3648,0.924163,1.470066277941809,Yes,Yes,Yes,Yes,Yes,Yes
835,2.0,229.0,22.34767640829476,75.0,7.26535807843224,332.399053,50.433196,37.89031,84.3648,5.825469,1.4700659650662442,Yes,Yes,Yes,Yes,Yes,Yes
971,10.0,390.0,16.809588961210103,75.0,7.132491998691202,566.094457,55.057778,28.500526,84.3648,5.718936,1.470065821771251,Yes,Yes,Yes,Yes,Yes,Yes
639,1.0,369.0,11.546123002302984,75.0,2.3003097639777184,535.600779,54.576824,19.575923,84.364,1.844374,1.4700064284882135,Yes,Yes,Yes,Yes,Yes,Yes
707,5.0,266.0,18.964876434290478,75.0,4.393285777352326,386.097038,51.733929,32.154079,84.364,3.522509,1.470006403953867,Yes,Yes,Yes,Yes,Yes,Yes
775,9.0,286.0,22.723525255887964,75.0,9.057315901170163,415.126891,52.363617,38.526696,84.364,7.2621,1.470006315166897,Yes,Yes,Yes,Yes,Yes,Yes
511,4.0,305.0,11.075979850348077,75.0,7.762905911919854,442.695605,52.922104,18.778396,84.3632,6.224089,1.4699468143151968,Yes,Yes,Yes,Yes,Yes,Yes
579,8.0,384.0,3.736639356125261,75.0,4.644080387017037,557.361024,54.922732,6.335159,84.3632,3.723499,1.4699467355308131,Yes,Yes,Yes,Yes,Yes,Yes
315,3.0,263.0,24.109439028853064,75.0,6.688763527800191,381.725926,51.635033,40.87462,84.3624,5.362732,1.4698873182128465,Yes,Yes,Yes,Yes,Yes,Yes
383,7.0,352.0,19.8830701709108,75.0,0.6302018523398955,510.90314,54.166771,33.709326,84.3624,0.505266,1.4698870479992057,Yes,Yes,Yes,Yes,Yes,Yes
119,2.0,254.0,8.758570870623872,75.0,2.131424291768397,368.655029,51.332403,14.848759,84.3616,1.70883,1.469827977821075,Yes,Yes,Yes,Yes,Yes,Yes
255,10.0,341.0,4.791414929722887,75.0,7.396895361345229,494.926633,53.890816,8.123079,84.3616,5.930325,1.469827787338297,Yes,Yes,Yes,Yes,Yes,Yes
187,6.0,245.0,18.8729236375647,75.0,2.3006525136089384,355.592449,51.019051,31.996029,84.3616,1.844506,1.4698277582961836,Yes,Yes,Yes,Yes,Yes,Yes
59,9.0,231.0,17.87170139424921,75.0,7.75595663725405,335.265575,50.507779,30.297938,84.3608,6.218036,1.4697681453119278,Yes,Yes,Yes,Yes,Yes,Yes
812,1.0,320.0,17.689342047905534,75.0,8.459063489571323,464.34608,53.336836,29.982742,84.3536,6.780148,1.4692323419790891,Yes,Yes,Yes,Yes,Yes,Yes
880,5.0,369.0,15.52227589251485,75.0,6.411627411957978,535.449074,54.574363,26.30965,84.3536,5.139078,1.4692322809594982,Yes,Yes,Yes,Yes,Yes,Yes
948,9.0,261.0,24.19035073441856,75.0,3.4943021797229896,378.732272,51.566646,41.001697,84.3536,2.80077,1.4692321590017148,Yes,Yes,Yes,Yes,Yes,Yes
684,4.0,342.0,4.301568476249903,75.0,4.826262731811648,496.259057,53.914169,7.290827,84.3528,3.868269,1.4691727698124912,Yes,Yes,Yes,Yes,Yes,Yes
752,8.0,395.0,19.993135299572227,75.0,7.869124655068,573.164701,55.165589,33.886823,84.3528,6.307135,1.4691727685577156,Yes,Yes,Yes,Yes,Yes,Yes
556,7.0,267.0,21.690640326689596,75.0,8.55283113319691,387.421873,51.763683,36.76314,84.352,6.854951,1.4691132789181467,Yes,Yes,Yes,Yes,Yes,Yes
488,3.0,237.0,20.373312907656263,75.0,4.783161498389469,343.891325,50.728424,34.530421,84.352,3.833624,1.4691132242260327,Yes,Yes,Yes,Yes,Yes,Yes
292,2.0,305.0,22.68168889775123,75.0,1.562348987962535,442.550921,52.919265,38.441992,84.3512,1.252164,1.469053856494985,Yes,Yes,Yes,Yes,Yes,Yes
428,10.0,380.0,12.766452499461408,75.0,7.588923172938017,551.374917,54.82894,21.637184,84.3512,6.082238,1.4690537251661846,Yes,Yes,Yes,Yes,Yes,Yes
360,6.0,391.0,3.376519233052684,75.0,5.822749360238006,567.33577,55.076803,5.722683,84.3512,4.666716,1.4690535175859534,Yes,Yes,Yes,Yes,Yes,Yes
164,5.0,341.0,19.960148368074723,75.0,3.111728330561728,494.775655,53.888166,33.82864,84.3504,2.493869,1.4689942949175834,Yes,Yes,Yes,Yes,Yes,Yes
232,9.0,308.0,22.682177489211664,75.0,3.88673103035216,446.89414,53.004093,38.44196,84.3504,3.114989,1.468994190181146,Yes,Yes,Yes,Yes,Yes,Yes
96,1.0,243.0,7.468264623209293,75.0,2.9867913974947227,352.582065,50.945204,12.657282,84.3504,2.39374,1.4689940107402928,Yes,Yes,Yes,Yes,Yes,Yes
36,8.0,201.0,6.416491289560831,75.0,5.014488031974885,291.635598,49.296811,10.874484,84.3496,4.018717,1.4689346095046565,Yes,Yes,Yes,Yes,Yes,Yes
985,1.0,230.0,12.952913443266786,75.0,0.6253434951269351,333.654186,50.465932,21.948291,84.3432,0.50106,1.468458248577245,Yes,Yes,Yes,Yes,Yes,Yes
925,8.0,326.0,1.6308166433983766,75.0,5.091556003934865,472.908232,53.495537,2.763304,84.3424,4.079532,1.4683988580635314,Yes,Yes,Yes,Yes,Yes,Yes
857,4.0,373.0,9.437127610527812,75.0,7.539157010371349,541.088254,54.665362,15.990548,84.3424,6.040636,1.4683987075878029,Yes,Yes,Yes,Yes,Yes,Yes
729,7.0,235.0,3.4621535619618244,75.0,5.97984827196102,340.892674,50.652353,5.866244,84.3416,4.791139,1.468339273533308,Yes,Yes,Yes,Yes,Yes,Yes
661,3.0,347.0,24.224716184625876,75.0,3.492431860797101,503.360672,54.037586,41.046156,84.3416,2.798186,1.468339206282559,Yes,Yes,Yes,Yes,Yes,Yes
533,6.0,258.0,17.01118140967239,75.0,0.670512407049191,374.248479,51.463201,28.822957,84.3408,0.53721,1.4682799033702962,Yes,Yes,Yes,Yes,Yes,Yes
465,2.0,200.0,20.482462846657416,75.0,5.565336496596451,290.1151,49.251407,34.704536,84.3408,4.458911,1.4682797419826712,Yes,Yes,Yes,Yes,Yes,Yes
601,10.0,378.0,15.988522706605476,75.0,1.9647648042760784,548.317539,54.780643,27.090212,84.3408,1.574157,1.4682795553571846,Yes,Yes,Yes,Yes,Yes,Yes
337,5.0,299.0,14.473777173997092,75.0,3.263234923497478,433.712619,52.744041,24.523148,84.34,2.614415,1.4682201348121982,Yes,Yes,Yes,Yes,Yes,Yes
405,9.0,317.0,6.710358546171113,75.0,9.772871190392728,459.822408,53.251803,11.369466,84.34,7.829759,1.4682200879589329,Yes,Yes,Yes,Yes,Yes,Yes
269,1.0,331.0,24.82460904704554,75.0,7.064183540907145,480.130023,53.627177,42.060725,84.34,5.659632,1.4682200738654496,Yes,Yes,Yes,Yes,Yes,Yes
141,4.0,302.0,4.8010759313255775,75.0,2.987592638163345,438.054699,52.830567,8.134356,84.3392,2.393516,1.4681605774919366,Yes,Yes,Yes,Yes,Yes,Yes
209,8.0,292.0,9.12546961723436,75.0,5.011651273011228,423.549577,52.538085,15.46108,84.3392,4.015095,1.468160540730385,Yes,Yes,Yes,Yes,Yes,Yes
13,7.0,339.0,21.843068734310656,75.0,9.217156101850083,491.712932,53.834233,37.007396,84.3384,7.384153,1.468101025531422,Yes,Yes,Yes,Yes,Yes,Yes
902,7.0,357.0,3.943298125695301,75.0,3.801514568557969,517.719972,54.281898,6.679546,84.3312,3.044804,1.4675653248058729,Yes,Yes,Yes,Yes,Yes,Yes
834,3.0,371.0,9.832460183552152,75.0,7.461875741994569,538.022716,54.616012,16.655187,84.3312,5.976553,1.4675651148748818,Yes,Yes,Yes,Yes,Yes,Yes
638,2.0,331.0,11.506198583421591,75.0,6.5789029790764175,480.004408,53.624905,19.489893,84.3304,5.269204,1.467505597332252,Yes,Yes,Yes,Yes,Yes,Yes
774,10.0,299.0,3.66058948696036,75.0,7.263404859623131,433.599148,52.741768,6.200527,84.3304,5.817438,1.467505576152177,Yes,Yes,Yes,Yes,Yes,Yes
706,6.0,315.0,7.838270381520598,75.0,5.288764672313393,456.801778,53.194556,13.276935,84.3304,4.235901,1.4675055433601103,Yes,Yes,Yes,Yes,Yes,Yes
510,5.0,245.0,6.163189120804263,75.0,7.462864052405917,355.282524,51.011477,10.439347,84.3296,5.977035,1.46744604769914,Yes,Yes,Yes,Yes,Yes,Yes
442,1.0,227.0,3.380283080297008,75.0,5.755077359188387,329.180134,50.348672,5.725599,84.3296,4.609263,1.4674460131654228,Yes,Yes,Yes,Yes,Yes,Yes
578,9.0,375.0,13.25159882901156,75.0,8.53070311361716,543.799781,54.708781,22.445854,84.3296,6.832272,1.4674460089830437,Yes,Yes,Yes,Yes,Yes,Yes
382,8.0,348.0,1.512578913672895,75.0,4.398583810443636,504.635192,54.059551,2.561983,84.3288,3.522751,1.4673868117216275,Yes,Yes,Yes,Yes,Yes,Yes
314,4.0,318.0,3.7640729787942258,75.0,3.632572916224959,461.132158,53.276508,6.375528,84.3288,2.909266,1.4673864724173495,Yes,Yes,Yes,Yes,Yes,Yes
118,3.0,216.0,8.548411772084032,75.0,3.1443553114615024,313.215012,49.916851,14.478842,84.328,2.518196,1.467326853855336,Yes,Yes,Yes,Yes,Yes,Yes
186,7.0,395.0,2.047535178335246,75.0,7.831503935362515,572.777452,55.159718,3.468005,84.328,6.271956,1.4673267998422574,Yes,Yes,Yes,Yes,Yes,Yes
58,10.0,337.0,17.9669399170968,75.0,1.657368812901148,488.662764,53.780185,30.430759,84.3272,1.32729,1.4672673848047348,Yes,Yes,Yes,Yes,Yes,Yes
947,10.0,394.0,5.367115277251297,75.0,4.03891296490711,571.202781,55.135806,9.088496,84.32,3.233777,1.466731655095588,Yes,Yes,Yes,Yes,Yes,Yes
879,6.0,309.0,14.613871401378868,75.0,9.635395357972047,447.973754,53.025051,24.746647,84.32,7.71463,1.4667316140865367,Yes,Yes,Yes,Yes,Yes,Yes
811,2.0,220.0,12.150949593928903,75.0,9.81753478817957,318.945715,50.074335,20.576016,84.32,7.860461,1.4667315559408158,Yes,Yes,Yes,Yes,Yes,Yes
683,5.0,212.0,6.437033116813294,75.0,4.347351941144061,307.340985,49.75241,10.900015,84.3192,3.48064,1.4666721385332937,Yes,Yes,Yes,Yes,Yes,Yes
751,9.0,205.0,16.59905642306036,75.0,2.8987970048839165,297.192933,49.46077,28.107664,84.3192,2.320877,1.4666721099188915,Yes,Yes,Yes,Yes,Yes,Yes
615,1.0,303.0,2.84154402816292,75.0,7.393647747856813,439.265652,52.854545,4.811669,84.3192,5.91961,1.4666720842737877,Yes,Yes,Yes,Yes,Yes,Yes
487,4.0,341.0,14.778400103955104,75.0,5.763030074005763,494.34429,53.88059,25.024133,84.3184,4.613962,1.466612505527962,Yes,Yes,Yes,Yes,Yes,Yes
291,3.0,308.0,16.07795448848556,75.0,0.6896040321658373,446.494779,52.996328,27.224046,84.3176,0.552092,1.4665533560292137,Yes,Yes,Yes,Yes,Yes,Yes
359,7.0,215.0,10.957228658483366,75.0,7.908426945314573,311.676551,49.874083,18.553361,84.3176,6.331433,1.4665528866597086,Yes,Yes,Yes,Yes,Yes,Yes
231,10.0,355.0,17.65602790703763,75.0,0.2933468348912574,514.617496,54.229691,29.895454,84.3168,0.234845,1.4664947968084674,Yes,Yes,Yes,Yes,Yes,Yes
163,6.0,264.0,7.629937667728983,75.0,8.09520935633736,382.701462,51.657202,12.919126,84.3168,6.480802,1.4664933921765162,Yes,Yes,Yes,Yes,Yes,Yes
95,2.0,362.0,17.134758023277744,75.0,3.752301655610237,524.764883,54.399295,29.012832,84.3168,3.00399,1.4664932771492238,Yes,Yes,Yes,Yes,Yes,Yes
35,9.0,271.0,19.977779916242067,75.0,0.2123709710087101,392.840279,51.88432,33.825921,84.316,0.170014,1.4664336620177516,Yes,Yes,Yes,Yes,Yes,Yes
984,2.0,280.0,16.33578861301289,75.0,3.8706161039973375,405.815795,52.166579,27.654425,84.3096,3.097988,1.4659574343767257,Yes,Yes,Yes,Yes,Yes,Yes
788,1.0,344.0,2.624303749812305,75.0,8.527334416704026,498.562812,53.954398,4.442515,84.3088,6.824984,1.465898036772863,Yes,Yes,Yes,Yes,Yes,Yes
856,5.0,347.0,17.55435540269167,75.0,1.737498345532759,502.910743,54.029818,29.716639,84.3088,1.390634,1.465897848285035,Yes,Yes,Yes,Yes,Yes,Yes
728,8.0,220.0,14.308977890186348,75.0,6.269034295387647,318.841353,50.071493,24.222205,84.308,5.017389,1.4658384534875413,Yes,Yes,Yes,Yes,Yes,Yes
660,4.0,361.0,9.39569890086026,75.0,9.924243743590536,523.189674,54.373183,15.905017,84.308,7.942817,1.4658383772546584,Yes,Yes,Yes,Yes,Yes,Yes
464,3.0,211.0,18.731103963729176,75.0,5.60800561930101,305.79117,49.708499,31.707259,84.3072,4.488222,1.4657789174329,Yes,Yes,Yes,Yes,Yes,Yes
532,7.0,278.0,12.67918608074202,75.0,2.0871950833951614,402.890736,52.103746,21.462816,84.3072,1.670433,1.4657786860301882,Yes,Yes,Yes,Yes,Yes,Yes
336,6.0,200.0,22.22163628515645,75.0,3.533420234363962,289.843125,49.24326,37.615048,84.3064,2.827808,1.465719414910693,Yes,Yes,Yes,Yes,Yes,Yes
404,10.0,276.0,19.959631941634093,75.0,6.418087524838249,399.983513,52.040842,33.786104,84.3064,5.136417,1.4657193964536888,Yes,Yes,Yes,Yes,Yes,Yes
268,2.0,218.0,14.79548632428748,75.0,5.956468698972799,315.929006,49.99179,25.044642,84.3064,4.766982,1.4657193662631127,Yes,Yes,Yes,Yes,Yes,Yes
208,9.0,228.0,24.26088713378121,75.0,7.271865386593991,330.413952,50.381168,41.066012,84.3056,5.819548,1.4656598323668983,Yes,Yes,Yes,Yes,Yes,Yes
140,5.0,349.0,6.743139095863609,75.0,1.394012035757603,505.765216,54.078979,11.414003,84.3056,1.115604,1.465659665317642,Yes,Yes,Yes,Yes,Yes,Yes
72,1.0,369.0,2.713836084539539,75.0,0.4500993823510503,534.748896,54.562998,4.593667,84.3056,0.360207,1.465659438834762,Yes,Yes,Yes,Yes,Yes,Yes
12,8.0,389.0,4.030707831001814,75.0,0.8823134635531639,563.720274,55.021273,6.822561,84.3048,0.706082,1.465600182983793,Yes,Yes,Yes,Yes,Yes,Yes
961,1.0,262.0,7.0145274155679775,75.0,2.176155692929469,379.611636,51.58679,11.870981,84.2984,1.741134,1.4651240294389742,Yes,Yes,Yes,Yes,Yes,Yes
901,8.0,269.0,12.78880468610138,75.0,5.522136758771929,389.745425,51.815621,21.64255,84.2976,4.418127,1.4650644948137972,Yes,Yes,Yes,Yes,Yes,Yes
833,4.0,321.0,3.9874001978652016,75.0,5.295697329182433,465.086548,53.350676,6.747895,84.2976,4.236959,1.4650644283512857,Yes,Yes,Yes,Yes,Yes,Yes
637,3.0,272.0,6.945849366358821,75.0,9.005952462723563,394.083426,51.911763,11.754228,84.2968,7.205257,1.4650049630500337,Yes,Yes,Yes,Yes,Yes,Yes
705,7.0,321.0,11.660769035326616,75.0,5.250855281234251,465.076396,53.350486,19.733128,84.2968,4.200973,1.465004893299609,Yes,Yes,Yes,Yes,Yes,Yes
577,10.0,337.0,5.035184993096478,75.0,8.965281453185579,488.247117,53.772794,8.520683,84.296,7.172533,1.4649452226795223,Yes,Yes,Yes,Yes,Yes,Yes
509,6.0,241.0,18.906682288136963,75.0,3.074756430423052,349.161884,50.860537,31.994426,84.296,2.459911,1.4649452050789007,Yes,Yes,Yes,Yes,Yes,Yes
441,2.0,229.0,15.530242996847509,75.0,0.4438120862156489,331.77623,50.416905,26.280719,84.296,0.355065,1.4649450682890997,Yes,Yes,Yes,Yes,Yes,Yes
245,1.0,312.0,6.779915004551513,75.0,8.105673447371721,452.017137,53.103098,11.472908,84.2952,6.484649,1.464885809566116,Yes,Yes,Yes,Yes,Yes,Yes
313,5.0,271.0,9.12916609124527,75.0,6.175718963825843,392.617449,51.879392,15.448288,84.2952,4.940659,1.4648857860655262,Yes,Yes,Yes,Yes,Yes,Yes
381,9.0,263.0,15.331503028469085,75.0,6.112444493983369,381.027266,51.619121,25.943824,84.2952,4.890039,1.4648857440848486,Yes,Yes,Yes,Yes,Yes,Yes
117,4.0,268.0,11.915821806441508,75.0,7.407018335904397,388.262655,51.782512,20.163388,84.2944,5.925562,1.4648262225746724,Yes,Yes,Yes,Yes,Yes,Yes
185,8.0,328.0,19.61306740238221,75.0,0.710524926488742,475.18713,53.537293,33.188302,84.2944,0.568415,1.4648260866845753,Yes,Yes,Yes,Yes,Yes,Yes
810,3.0,264.0,19.69942224347876,75.0,7.291470009689028,382.3842,51.649999,33.326952,84.2864,5.831615,1.4642308211646655,Yes,Yes,Yes,Yes,Yes,Yes
878,7.0,336.0,10.188505640530664,75.0,7.93865452320585,486.6708,53.744706,17.236639,84.2864,6.349224,1.464230784943072,Yes,Yes,Yes,Yes,Yes,Yes
750,10.0,378.0,21.140230902678532,75.0,6.215209755044969,547.492696,54.767567,35.763671,84.2856,4.970708,1.4641713687517803,Yes,Yes,Yes,Yes,Yes,Yes
682,6.0,318.0,12.670502100945454,75.0,4.351156257790294,460.589093,53.266273,21.435133,84.2856,3.479903,1.4641713447882208,Yes,Yes,Yes,Yes,Yes,Yes
614,2.0,277.0,20.96071915991492,75.0,4.105529056816709,401.204965,52.067326,35.459984,84.2856,3.283459,1.4641713250808843,Yes,Yes,Yes,Yes,Yes,Yes
486,5.0,349.0,19.302535166484397,75.0,6.582397940064143,505.478251,54.074049,32.654044,84.2848,5.264237,1.4641116796349072,Yes,Yes,Yes,Yes,Yes,Yes
418,1.0,267.0,2.040760885580121,75.0,4.453430186242415,386.712587,51.747766,3.452349,84.2848,3.561606,1.4641116159687213,Yes,Yes,Yes,Yes,Yes,Yes
554,9.0,245.0,1.4497968780554968,75.0,0.3717598499879251,354.848629,51.000863,2.452617,84.2848,0.297313,1.4641112826995442,Yes,Yes,Yes,Yes,Yes,Yes
290,4.0,290.0,21.1200908071004,75.0,8.695349271621772,420.015736,52.465311,35.727996,84.284,6.953878,1.464052167264919,Yes,Yes,Yes,Yes,Yes,Yes
358,8.0,338.0,4.70854965783604,75.0,8.30518907790589,489.535582,53.795685,7.965261,84.284,6.641857,1.4640521616023678,Yes,Yes,Yes,Yes,Yes,Yes
162,7.0,335.0,21.73664642628612,75.0,0.9951667916803963,485.179998,53.718058,36.770173,84.2832,0.795838,1.4639926197342326,Yes,Yes,Yes,Yes,Yes,Yes
94,3.0,355.0,24.989738005058832,75.0,4.621787141851297,514.145967,54.221729,42.273172,84.2832,3.696058,1.4639925478148617,Yes,Yes,Yes,Yes,Yes,Yes
34,10.0,350.0,15.551623629831107,75.0,1.4583967942360505,506.893406,54.098333,26.306867,84.2824,1.166254,1.4639332896249972,Yes,Yes,Yes,Yes,Yes,Yes
983,3.0,249.0,10.998082807917909,75.0,1.154057611899034,360.555455,51.139441,18.600834,84.276,0.922688,1.46345714700797,Yes,Yes,Yes,Yes,Yes,Yes
855,6.0,279.0,11.226785749193091,75.0,5.008765814507118,403.987048,52.127349,18.987209,84.2752,4.004489,1.4633972010575602,Yes,Yes,Yes,Yes,Yes,Yes
923,10.0,286.0,4.333044928920778,75.0,4.628139981766949,414.122924,52.342585,7.328226,84.2752,3.70018,1.4633970933393985,Yes,Yes,Yes,Yes,Yes,Yes
787,2.0,351.0,24.39170778285332,75.0,1.247420431230104,508.24177,54.121407,41.252275,84.2752,0.997308,1.46339706772412,Yes,Yes,Yes,Yes,Yes,Yes
591,1.0,369.0,16.73221625244974,75.0,2.89850109036946,534.293781,54.555602,28.297588,84.2744,2.31728,1.4633378200275489,Yes,Yes,Yes,Yes,Yes,Yes
727,9.0,338.0,21.97880668125369,75.0,7.735371667100944,489.407311,53.793409,37.170641,84.2744,6.184239,1.4633377199348272,Yes,Yes,Yes,Yes,Yes,Yes
659,5.0,306.0,4.394281134023628,75.0,1.5927066658430995,443.072891,52.929504,7.431625,84.2744,1.27333,1.463337575391119,Yes,Yes,Yes,Yes,Yes,Yes
531,8.0,289.0,17.283670114243193,75.0,8.764287505641626,418.448591,52.432842,29.229553,84.2736,7.006651,1.4632781512561637,Yes,Yes,Yes,Yes,Yes,Yes
463,4.0,270.0,3.317546381578855,75.0,0.9615716646774232,390.93813,51.842161,5.610521,84.2736,0.768733,1.4632780920781456,Yes,Yes,Yes,Yes,Yes,Yes
267,3.0,284.0,14.726144616417734,75.0,3.6519530136019136,411.200015,52.281062,24.903794,84.2728,2.919495,1.4632187197480522,Yes,Yes,Yes,Yes,Yes,Yes
335,7.0,297.0,1.6005915915155755,75.0,0.8702857207965824,430.02255,52.669825,2.706805,84.2728,0.695736,1.4632185406817513,Yes,Yes,Yes,Yes,Yes,Yes
71,2.0,211.0,20.83914783160143,75.0,9.607387239404794,305.497563,49.700155,35.240873,84.272,7.680273,1.4631590574926194,Yes,Yes,Yes,Yes,Yes,Yes
207,10.0,204.0,12.267774423633568,75.0,4.388248134662848,295.362573,49.407109,20.74591,84.272,3.508024,1.4631590460277404,Yes,Yes,Yes,Yes,Yes,Yes
139,6.0,309.0,15.61292000996716,75.0,6.658194888724096,447.387427,53.013675,26.402852,84.272,5.32265,1.4631589919726848,Yes,Yes,Yes,Yes,Yes,Yes
11,9.0,373.0,17.738017429844668,75.0,0.9276110304003818,540.038399,54.648493,29.99591,84.2712,0.741525,1.463099958497246,Yes,Yes,Yes,Yes,Yes,Yes
960,2.0,377.0,21.302408947740776,75.0,2.251691314494624,545.734314,54.739625,36.017014,84.2648,1.799612,1.462623418116667,Yes,Yes,Yes,Yes,Yes,Yes
764,1.0,388.0,14.171301890652051,75.0,4.8585730334593045,561.645326,54.989243,23.959568,84.264,3.883002,1.4625636726274114,Yes,Yes,Yes,Yes,Yes,Yes
900,9.0,366.0,22.995493829005152,75.0,8.019135884870867,529.799457,54.48223,38.878722,84.264,6.408944,1.462563652185327,Yes,Yes,Yes,Yes,Yes,Yes
832,5.0,232.0,8.966192473152269,75.0,8.69648949139935,335.829164,50.522368,15.159235,84.264,6.950289,1.462563637086427,Yes,Yes,Yes,Yes,Yes,Yes
636,4.0,221.0,5.141413874472758,75.0,9.47454146392012,319.89924,50.100264,8.692447,84.2632,7.571917,1.4625041082031534,Yes,Yes,Yes,Yes,Yes,Yes
704,8.0,390.0,6.700724834726201,75.0,4.6136704884881965,564.528071,55.033711,11.328731,84.2632,3.687179,1.4625040804329712,Yes,Yes,Yes,Yes,Yes,Yes
440,3.0,267.0,11.88917002181132,75.0,8.554004234609204,386.476159,51.742454,20.100242,84.2624,6.83606,1.4624445932710533,Yes,Yes,Yes,Yes,Yes,Yes
508,7.0,260.0,1.7357703611417417,75.0,2.3567783946574967,376.343825,51.511696,2.934553,84.2624,1.883455,1.462444186407553,Yes,Yes,Yes,Yes,Yes,Yes
380,10.0,345.0,16.400907213597222,75.0,6.570988235126974,499.368396,53.968421,27.727318,84.2616,5.251167,1.462385048533927,Yes,Yes,Yes,Yes,Yes,Yes
312,6.0,246.0,18.91742441720908,75.0,8.907042146441098,356.071378,51.030741,31.981733,84.2616,7.118011,1.46238501275908,Yes,Yes,Yes,Yes,Yes,Yes
244,2.0,295.0,15.87304884489797,75.0,2.8812333865467683,426.996164,52.608479,26.834922,84.2616,2.302521,1.462384980517312,Yes,Yes,Yes,Yes,Yes,Yes
184,9.0,267.0,6.605498705389435,75.0,1.302387229490083,386.459271,51.742075,11.166983,84.2608,1.040768,1.4623256724626972,Yes,Yes,Yes,Yes,Yes,Yes
116,5.0,302.0,14.20231861532279,75.0,3.825120821633632,437.118726,52.811988,24.009853,84.2608,3.056744,1.4623254965689498,Yes,Yes,Yes,Yes,Yes,Yes
48,1.0,223.0,6.064604687329432,75.0,4.350313236509322,322.773099,50.177947,10.25257,84.2608,3.476438,1.462325391860975,Yes,Yes,Yes,Yes,Yes,Yes
937,1.0,342.0,20.76014558820137,75.0,8.170917125575091,494.917904,53.890663,35.089153,84.2536,6.52805,1.461789561283381,Yes,Yes,Yes,Yes,Yes,Yes
877,8.0,288.0,9.791883354571564,75.0,8.276496708392097,416.763864,52.397801,16.550037,84.2528,6.61223,1.461730031697248,Yes,Yes,Yes,Yes,Yes,Yes
809,4.0,307.0,5.202139049241002,75.0,1.4118646047419436,444.258702,52.952719,8.792547,84.2528,1.127962,1.4617300235818516,Yes,Yes,Yes,Yes,Yes,Yes
681,7.0,332.0,23.744038420824324,75.0,4.393743001457503,480.425621,53.632523,40.130778,84.252,3.510143,1.4616705021273162,Yes,Yes,Yes,Yes,Yes,Yes
613,3.0,345.0,2.365361220014857,75.0,9.078424468962847,499.237468,53.966143,3.997794,84.252,7.252715,1.4616703537442033,Yes,Yes,Yes,Yes,Yes,Yes
485,6.0,294.0,9.821465214768404,75.0,2.7149526386866745,425.427849,52.576518,16.59929,84.2512,2.168908,1.4616109772687946,Yes,Yes,Yes,Yes,Yes,Yes
553,10.0,266.0,2.015254277506993,75.0,0.9948800192936272,384.910911,51.707204,3.405988,84.2512,0.794785,1.4616109548534109,Yes,Yes,Yes,Yes,Yes,Yes
417,2.0,329.0,23.68997543128255,75.0,0.5417075545089696,476.074022,53.55349,40.038504,84.2512,0.432757,1.4616103683923771,Yes,Yes,Yes,Yes,Yes,Yes
289,5.0,310.0,16.820356967602088,75.0,8.044002001422735,448.570581,53.036616,28.427502,84.2504,6.425986,1.4615515107792276,Yes,Yes,Yes,Yes,Yes,Yes
357,9.0,388.0,18.81445635436758,75.0,3.8159409463714256,561.436728,54.986016,31.79766,84.2504,3.048381,1.4615515087509352,Yes,Yes,Yes,Yes,Yes,Yes
221,1.0,336.0,2.6420979323572347,75.0,8.839507884173228,486.19263,53.736167,4.465318,84.2504,7.06148,1.461551402194334,Yes,Yes,Yes,Yes,Yes,Yes
93,4.0,218.0,23.818870667352456,75.0,0.9552166720897316,315.439514,49.978322,40.254543,84.2496,0.763059,1.461492184052576,Yes,Yes,Yes,Yes,Yes,Yes
161,8.0,319.0,22.103830123515426,75.0,8.539573638045372,461.58351,53.285006,37.356077,84.2496,6.821699,1.461491904581443,Yes,Yes,Yes,Yes,Yes,Yes
982,4.0,384.0,19.407016021991467,75.0,0.2264280995356052,555.52728,54.894108,32.791759,84.2424,0.180836,1.4609569453757143,Yes,Yes,Yes,Yes,Yes,Yes
