spec,solution,target_gain_linear,target_ugbw_mhz,target_pm_deg,target_ibias_ma,output_gain_linear,output_gain_db,output_ugbw_mhz,output_pm_deg,output_ibias_ma,fom,gain_pass,ugbw_pass,pm_pass,ibias_pass,complete_pass,scalarization
320,5.0,212.0,24.518613826765684,75.0,1.8593120561199368,28907.011345,89.220064,159.954165,86.04,0.198,117.412366,Yes,Yes,Yes,Yes,Yes,cosine+llm
321,4.0,366.0,24.21447393520077,75.0,0.1177992760613717,16055.972695,84.112732,441.88309,79.525,0.049,209.497801,Yes,Yes,Yes,Yes,Yes,cosine+llm
322,8.0,338.0,20.310103456493486,75.0,7.049883636773465,28907.011345,89.220064,159.954165,86.04,0.198,92.359368,Yes,Yes,Yes,Yes,Yes,cosine+llm
323,2.0,203.0,9.778601185733592,75.0,5.77106444743912,28907.011345,89.220064,159.954165,86.04,0.196,118.356998,Yes,Yes,Yes,Yes,Yes,cosine+llm
324,6.0,223.0,19.9763672461345,75.0,8.522493958796582,28907.011345,89.220064,159.954165,86.04,0.198,81.624549,Yes,Yes,Yes,Yes,Yes,cosine+llm
325,10.0,392.0,1.3340477224216285,75.0,7.731220886523433,16055.972695,84.112732,441.88309,79.525,0.049,92.951348,Yes,Yes,Yes,Yes,Yes,cosine+llm
326,2.0,260.0,13.87773539845742,75.0,5.718079272811035,28907.011345,89.220064,159.954165,86.04,0.198,88.063923,Yes,Yes,Yes,Yes,Yes,cosine+llm
327,6.0,242.0,11.914864665612992,75.0,1.9026093845341192,28907.011345,89.220064,159.954165,86.04,0.198,96.526631,Yes,Yes,Yes,Yes,Yes,cosine+llm
328,2.0,304.0,17.147881164970084,75.0,3.250347427414941,28907.011345,89.220064,159.954165,86.04,0.198,121.845519,Yes,Yes,Yes,Yes,Yes,cosine+llm
329,6.0,324.0,17.136179136424317,75.0,8.107188565124302,28907.011345,89.220064,159.954165,86.04,0.198,85.986071,Yes,Yes,Yes,Yes,Yes,cosine+llm
330,6.0,323.0,15.029442199651983,75.0,6.152673409036272,28907.011345,89.220064,159.954165,86.04,0.198,141.041827,Yes,Yes,Yes,Yes,Yes,cosine+llm
331,8.0,254.0,20.73801522944258,75.0,6.4325030505578775,28907.011345,89.220064,159.954165,86.04,0.198,85.312759,Yes,Yes,Yes,Yes,Yes,cosine+llm
332,7.0,302.0,23.567005402709302,75.0,1.1306913068384608,16579.370018,84.39136,415.15808,80.445,0.053,146.183945,Yes,Yes,Yes,Yes,Yes,cosine+llm
333,2.0,215.0,3.6003064527815365,75.0,5.012232073339591,28907.011345,89.220064,159.954165,86.04,0.198,86.030124,Yes,Yes,Yes,Yes,Yes,cosine+llm
334,3.0,242.0,6.611725653077996,75.0,3.3785674190439203,28907.011345,89.220064,159.954165,86.04,0.198,114.252759,Yes,Yes,Yes,Yes,Yes,cosine+llm
335,8.0,297.0,1.6005915915155755,75.0,0.8702857207965824,28907.011345,89.220064,159.954165,86.04,0.198,119.486471,Yes,Yes,Yes,Yes,Yes,cosine+llm
336,6.0,200.0,22.22163628515645,75.0,3.533420234363962,28907.011345,89.220064,159.954165,86.04,0.198,112.180375,Yes,Yes,Yes,Yes,Yes,cosine+llm
337,8.0,299.0,14.473777173997092,75.0,3.263234923497478,28907.011345,89.220064,159.954165,86.04,0.198,93.988921,Yes,Yes,Yes,Yes,Yes,cosine+llm
338,8.0,267.0,22.966141809835825,75.0,6.398249025379647,28907.011345,89.220064,159.954165,86.04,0.198,118.655677,Yes,Yes,Yes,Yes,Yes,cosine+llm
339,3.0,400.0,6.3128128017757605,75.0,9.634488282936717,28907.011345,89.220064,159.954165,86.04,0.198,80.159176,Yes,Yes,Yes,Yes,Yes,cosine+llm
340,8.0,400.0,2.5172089878446906,75.0,8.234451873740268,28907.011345,89.220064,159.954165,86.04,0.198,124.350467,Yes,Yes,Yes,Yes,Yes,cosine+llm
341,2.0,316.0,20.77252843337074,75.0,6.73324325402913,28907.011345,89.220064,159.954165,86.04,0.198,137.53412,Yes,Yes,Yes,Yes,Yes,cosine+llm
342,3.0,273.0,22.82530332226941,75.0,7.319930876626595,28907.011345,89.220064,159.954165,86.04,0.198,102.031579,Yes,Yes,Yes,Yes,Yes,cosine+llm
343,6.0,308.0,8.252564188702006,75.0,3.4239197091880165,28907.011345,89.220064,159.954165,86.04,0.198,106.54055,Yes,Yes,Yes,Yes,Yes,cosine+llm
344,1.0,378.0,10.799100539089904,75.0,0.2128166409254303,16055.972695,84.112732,441.88309,79.525,0.049,328.193235,Yes,Yes,Yes,Yes,Yes,cosine+llm
345,3.0,387.0,4.354648300173306,75.0,2.1758744155649428,28907.011345,89.220064,159.954165,86.04,0.198,122.075993,Yes,Yes,Yes,Yes,Yes,cosine+llm
346,6.0,400.0,23.71027678916672,75.0,6.962443155580523,28907.011345,89.220064,159.954165,86.04,0.198,81.480263,Yes,Yes,Yes,Yes,Yes,cosine+llm
347,2.0,342.0,8.304750024544125,75.0,3.5697635027834287,28907.011345,89.220064,159.954165,86.04,0.198,146.323463,Yes,Yes,Yes,Yes,Yes,cosine+llm
348,8.0,369.0,12.82299085547694,75.0,7.891498060297538,28907.011345,89.220064,159.954165,86.04,0.198,133.707696,Yes,Yes,Yes,Yes,Yes,cosine+llm
349,8.0,383.0,3.3326079669237183,75.0,7.232094521169987,28907.011345,89.220064,159.954165,86.04,0.198,155.296357,Yes,Yes,Yes,Yes,Yes,cosine+llm
350,6.0,324.0,22.29422340468405,75.0,0.5766598315594884,28907.011345,89.220064,159.954165,86.04,0.198,94.67553,Yes,Yes,Yes,Yes,Yes,cosine+llm
351,10.0,239.0,4.255937168952077,75.0,4.438379399125178,16579.370018,84.39136,415.15808,80.445,0.053,256.269767,Yes,Yes,Yes,Yes,Yes,cosine+llm
352,10.0,248.0,11.88745016533342,75.0,4.254566968933553,16579.370018,84.39136,415.15808,80.445,0.053,169.218235,Yes,Yes,Yes,Yes,Yes,cosine+llm
353,6.0,275.0,17.09166925240411,75.0,1.7467505846698932,28907.011345,89.220064,159.954165,86.04,0.198,153.311632,Yes,Yes,Yes,Yes,Yes,cosine+llm
354,6.0,255.0,18.835362916556114,75.0,4.198789720099507,28907.011345,89.220064,159.954165,86.04,0.198,110.51277,Yes,Yes,Yes,Yes,Yes,cosine+llm
355,4.0,214.0,23.70337805870637,75.0,8.82952951751094,17088.92558,84.654295,392.413802,81.365,0.057,178.636051,Yes,Yes,Yes,Yes,Yes,cosine+llm
356,2.0,348.0,11.059042081953349,75.0,3.577188576054851,28907.011345,89.220064,159.954165,86.04,0.198,105.775513,Yes,Yes,Yes,Yes,Yes,cosine+llm
357,3.0,388.0,18.81445635436758,75.0,3.8159409463714256,28907.011345,89.220064,159.954165,86.04,0.198,116.038239,Yes,Yes,Yes,Yes,Yes,cosine+llm
358,1.0,338.0,4.70854965783604,75.0,8.30518907790589,17585.686576,84.903187,372.787004,82.285,0.061,337.332253,Yes,Yes,Yes,Yes,Yes,cosine+llm
359,6.0,215.0,10.957228658483366,75.0,7.908426945314573,28907.011345,89.220064,159.954165,86.04,0.198,92.361002,Yes,Yes,Yes,Yes,Yes,cosine+llm
360,10.0,391.0,3.376519233052684,75.0,5.822749360238006,16579.370018,84.39136,415.15808,80.445,0.053,262.394339,Yes,Yes,Yes,Yes,Yes,cosine+llm
361,6.0,280.0,12.744328906950749,75.0,7.606611081234277,28907.011345,89.220064,159.954165,86.04,0.198,130.254286,Yes,Yes,Yes,Yes,Yes,cosine+llm
362,6.0,214.0,10.794781256744812,75.0,2.333269002365316,28907.011345,89.220064,159.954165,86.04,0.198,95.753998,Yes,Yes,Yes,Yes,Yes,cosine+llm
363,3.0,212.0,23.83651660914543,75.0,4.567745449615441,28907.011345,89.220064,159.954165,86.04,0.198,118.350345,Yes,Yes,Yes,Yes,Yes,cosine+llm
364,3.0,349.0,1.7851908845211255,75.0,8.01202620098776,28907.011345,89.220064,159.954165,86.04,0.196,144.677544,Yes,Yes,Yes,Yes,Yes,cosine+llm
365,6.0,322.0,9.89271900962645,75.0,0.4307865866988545,28907.011345,89.220064,159.954165,86.04,0.198,115.205749,Yes,Yes,Yes,Yes,Yes,cosine+llm
366,5.0,328.0,11.64119406545684,75.0,0.298772183472643,28907.011345,89.220064,159.954165,86.04,0.198,113.558014,Yes,Yes,Yes,Yes,Yes,cosine+llm
367,3.0,335.0,23.81332407643425,75.0,2.685164328824394,28907.011345,89.220064,159.954165,86.04,0.198,143.769576,Yes,Yes,Yes,Yes,Yes,cosine+llm
368,2.0,240.0,21.53080463934291,75.0,1.1367779801382414,28907.011345,89.220064,159.954165,86.04,0.198,90.771876,Yes,Yes,Yes,Yes,Yes,cosine+llm
369,2.0,214.0,3.384510990547128,75.0,3.4839011913839086,28907.011345,89.220064,159.954165,86.04,0.198,102.529326,Yes,Yes,Yes,Yes,Yes,cosine+llm
370,1.0,330.0,17.45632637155085,75.0,8.890519550569602,16579.370018,84.39136,415.15808,80.445,0.053,190.464637,Yes,Yes,Yes,Yes,Yes,cosine+llm
371,8.0,220.0,14.067180675571478,75.0,1.692954499622079,28907.011345,89.220064,159.954165,86.04,0.198,111.236857,Yes,Yes,Yes,Yes,Yes,cosine+llm
372,8.0,247.0,24.46822070684912,75.0,0.842523968337162,28907.011345,89.220064,159.954165,86.04,0.198,120.125955,Yes,Yes,Yes,Yes,Yes,cosine+llm
373,9.0,217.0,9.608172189095631,75.0,9.424158020998757,16579.370018,84.39136,415.15808,80.445,0.053,266.132421,Yes,Yes,Yes,Yes,Yes,cosine+llm
374,9.0,352.0,10.555351425864954,75.0,9.782611076695742,17088.92558,84.654295,392.413802,81.365,0.057,93.371957,Yes,Yes,Yes,Yes,Yes,cosine+llm
375,5.0,217.0,5.555405491865909,75.0,3.445710784054564,28907.011345,89.220064,159.954165,86.04,0.198,143.447922,Yes,Yes,Yes,Yes,Yes,cosine+llm
376,6.0,372.0,3.93183325809433,75.0,9.854233391397315,28907.011345,89.220064,159.954165,86.04,0.198,92.070946,Yes,Yes,Yes,Yes,Yes,cosine+llm
377,10.0,260.0,21.352796523128344,75.0,8.94293910919945,16579.370018,84.39136,415.15808,80.445,0.053,272.049908,Yes,Yes,Yes,Yes,Yes,cosine+llm
378,5.0,303.0,11.91321684569241,75.0,7.074596001258736,28907.011345,89.220064,159.954165,86.04,0.196,120.567978,Yes,Yes,Yes,Yes,Yes,cosine+llm
379,3.0,230.0,16.906449713487472,75.0,4.370101008044022,28907.011345,89.220064,159.954165,86.04,0.198,91.992809,Yes,Yes,Yes,Yes,Yes,cosine+llm
380,5.0,345.0,16.400907213597222,75.0,6.570988235126974,28907.011345,89.220064,159.954165,86.04,0.198,102.66631,Yes,Yes,Yes,Yes,Yes,cosine+llm
381,9.0,263.0,15.331503028469085,75.0,6.112444493983369,16579.370018,84.39136,415.15808,80.445,0.053,176.826466,Yes,Yes,Yes,Yes,Yes,cosine+llm
382,3.0,348.0,1.512578913672895,75.0,4.398583810443636,28907.011345,89.220064,159.954165,86.04,0.198,114.448421,Yes,Yes,Yes,Yes,Yes,cosine+llm
383,6.0,352.0,19.8830701709108,75.0,0.6302018523398955,28907.011345,89.220064,159.954165,86.04,0.198,105.590024,Yes,Yes,Yes,Yes,Yes,cosine+llm
384,10.0,210.0,6.845653531936567,75.0,3.3778363364558635,16055.972695,84.112732,441.88309,79.525,0.049,164.813489,Yes,Yes,Yes,Yes,Yes,cosine+llm
385,2.0,358.0,4.022173247393029,75.0,9.746544364697067,28907.011345,89.220064,159.954165,86.04,0.198,89.160386,Yes,Yes,Yes,Yes,Yes,cosine+llm
386,6.0,220.0,14.54987142179112,75.0,4.151870670931394,28907.011345,89.220064,159.954165,86.04,0.198,95.720827,Yes,Yes,Yes,Yes,Yes,cosine+llm
387,5.0,307.0,2.646643667784542,75.0,5.585713079930672,28907.011345,89.220064,159.954165,86.04,0.198,99.843293,Yes,Yes,Yes,Yes,Yes,cosine+llm
388,5.0,368.0,19.363777021326023,75.0,9.263178643038442,28907.011345,89.220064,159.954165,86.04,0.198,83.790892,Yes,Yes,Yes,Yes,Yes,cosine+llm
389,8.0,349.0,5.971776888319804,75.0,5.447241772905896,28907.011345,89.220064,159.954165,86.04,0.198,155.675148,Yes,Yes,Yes,Yes,Yes,cosine+llm
390,2.0,344.0,6.182832446048194,75.0,6.639919137858438,28907.011345,89.220064,159.954165,86.04,0.198,151.207827,Yes,Yes,Yes,Yes,Yes,cosine+llm
391,8.0,333.0,21.87269024246908,75.0,3.044266412047505,28907.011345,89.220064,159.954165,86.04,0.198,102.65833,Yes,Yes,Yes,Yes,Yes,cosine+llm
392,3.0,280.0,8.88542928237353,75.0,1.0495676218821917,28907.011345,89.220064,159.954165,86.04,0.198,80.15526,Yes,Yes,Yes,Yes,Yes,cosine+llm
393,4.0,266.0,4.541300318594649,75.0,3.989731924686738,17088.92558,84.654295,392.413802,81.365,0.057,187.430004,Yes,Yes,Yes,Yes,Yes,cosine+llm
394,8.0,252.0,22.612744855162195,75.0,5.541660072017905,28907.011345,89.220064,159.954165,86.04,0.198,108.115697,Yes,Yes,Yes,Yes,Yes,cosine+llm
395,6.0,371.0,1.0680532355203924,75.0,4.9603879311721055,28907.011345,89.220064,159.954165,86.04,0.198,90.261512,Yes,Yes,Yes,Yes,Yes,cosine+llm
396,5.0,383.0,21.60174703312423,75.0,0.6395980318800086,28907.011345,89.220064,159.954165,86.04,0.198,107.133129,Yes,Yes,Yes,Yes,Yes,cosine+llm
397,10.0,280.0,4.472511527692192,75.0,0.1377741644777281,17088.92558,84.654295,392.413802,81.365,0.057,152.512237,Yes,Yes,Yes,Yes,Yes,cosine+llm
398,5.0,261.0,4.119811154642483,75.0,0.9675207571390227,28907.011345,89.220064,159.954165,86.04,0.198,113.129645,Yes,Yes,Yes,Yes,Yes,cosine+llm
399,3.0,267.0,7.015700721474972,75.0,8.256583340123298,28907.011345,89.220064,159.954165,86.04,0.198,124.397127,Yes,Yes,Yes,Yes,Yes,cosine+llm
400,2.0,301.0,5.187930901633443,75.0,6.288400441722079,28907.011345,89.220064,159.954165,86.04,0.198,121.561855,Yes,Yes,Yes,Yes,Yes,cosine+llm
401,10.0,233.0,16.8653834223356,75.0,4.855251134759043,17088.92558,84.654295,392.413802,81.365,0.057,126.499921,Yes,Yes,Yes,Yes,Yes,cosine+llm
402,6.0,371.0,1.6187235948687606,75.0,1.0601702850668382,28907.011345,89.220064,159.954165,86.04,0.198,96.677631,Yes,Yes,Yes,Yes,Yes,cosine+llm
403,7.0,365.0,1.3566478535370123,75.0,2.14883453094392,17088.92558,84.654295,392.413802,81.365,0.057,269.764648,Yes,Yes,Yes,Yes,Yes,cosine+llm
404,3.0,276.0,19.959631941634093,75.0,6.418087524838249,28907.011345,89.220064,159.954165,86.04,0.198,94.935121,Yes,Yes,Yes,Yes,Yes,cosine+llm
405,2.0,317.0,6.710358546171113,75.0,9.772871190392728,28907.011345,89.220064,159.954165,86.04,0.198,105.679583,Yes,Yes,Yes,Yes,Yes,cosine+llm
406,6.0,280.0,8.770515087088539,75.0,4.788349446306481,28907.011345,89.220064,159.954165,86.04,0.198,104.342679,Yes,Yes,Yes,Yes,Yes,cosine+llm
407,4.0,392.0,5.181908833748253,75.0,1.243538345044096,16579.370018,84.39136,415.15808,80.445,0.053,246.639774,Yes,Yes,Yes,Yes,Yes,cosine+llm
408,8.0,218.0,2.2575764286682363,75.0,7.87027807336246,28907.011345,89.220064,159.954165,86.04,0.198,129.536083,Yes,Yes,Yes,Yes,Yes,cosine+llm
409,6.0,202.0,18.801233366899588,75.0,4.762350084200937,28907.011345,89.220064,159.954165,86.04,0.198,89.551114,Yes,Yes,Yes,Yes,Yes,cosine+llm
410,8.0,317.0,13.62605263834881,75.0,8.959287085714164,28907.011345,89.220064,159.954165,86.04,0.198,115.700012,Yes,Yes,Yes,Yes,Yes,cosine+llm
411,8.0,359.0,18.895966600815896,75.0,2.7235435314644505,28907.011345,89.220064,159.954165,86.04,0.198,136.350157,Yes,Yes,Yes,Yes,Yes,cosine+llm
412,3.0,344.0,12.429903170158006,75.0,6.454477187148092,28907.011345,89.220064,159.954165,86.04,0.198,113.817886,Yes,Yes,Yes,Yes,Yes,cosine+llm
413,2.0,225.0,19.672408943540862,75.0,3.936518458502919,28907.011345,89.220064,159.954165,86.04,0.198,141.738783,Yes,Yes,Yes,Yes,Yes,cosine+llm
414,6.0,218.0,13.3177109826206,75.0,3.7731031959234,28907.011345,89.220064,159.954165,86.04,0.198,93.421676,Yes,Yes,Yes,Yes,Yes,cosine+llm
415,1.0,337.0,3.617296240092292,75.0,3.876307352312479,16579.370018,84.39136,415.15808,80.445,0.053,329.022164,Yes,Yes,Yes,Yes,Yes,cosine+llm
416,9.0,254.0,13.092128554859713,75.0,1.9471711174635231,16579.370018,84.39136,415.15808,80.445,0.053,108.559782,Yes,Yes,Yes,Yes,Yes,cosine+llm
417,2.0,329.0,23.68997543128255,75.0,0.5417075545089696,28907.011345,89.220064,159.954165,86.04,0.198,102.937622,Yes,Yes,Yes,Yes,Yes,cosine+llm
418,3.0,267.0,2.040760885580121,75.0,4.453430186242415,28907.011345,89.220064,159.954165,86.04,0.198,100.711708,Yes,Yes,Yes,Yes,Yes,cosine+llm
419,5.0,233.0,19.79744790352911,75.0,2.707668015657354,28907.011345,89.220064,159.954165,86.04,0.198,91.104118,Yes,Yes,Yes,Yes,Yes,cosine+llm
420,10.0,289.0,21.80754178623612,75.0,8.387079646131127,16579.370018,84.39136,415.15808,80.445,0.053,124.975122,Yes,Yes,Yes,Yes,Yes,cosine+llm
421,5.0,217.0,13.514829153114018,75.0,5.686041220353766,28907.011345,89.220064,159.954165,86.04,0.198,103.590348,Yes,Yes,Yes,Yes,Yes,cosine+llm
422,4.0,262.0,11.993020530344369,75.0,1.5961936767930374,17088.92558,84.654295,392.413802,81.365,0.057,151.632115,Yes,Yes,Yes,Yes,Yes,cosine+llm
423,5.0,294.0,24.13662839492869,75.0,6.995062415360942,28907.011345,89.220064,159.954165,86.04,0.198,96.979447,Yes,Yes,Yes,Yes,Yes,cosine+llm
424,5.0,272.0,2.45980977986814,75.0,1.0573559481539008,28907.011345,89.220064,159.954165,86.04,0.198,131.427076,Yes,Yes,Yes,Yes,Yes,cosine+llm
425,8.0,240.0,12.49556586396072,75.0,6.7145976215864325,28907.011345,89.220064,159.954165,86.04,0.198,144.018719,Yes,Yes,Yes,Yes,Yes,cosine+llm
426,2.0,312.0,10.638814108301451,75.0,8.100983558299728,28907.011345,89.220064,159.954165,86.04,0.198,101.143958,Yes,Yes,Yes,Yes,Yes,cosine+llm
427,8.0,339.0,17.466339905493587,75.0,4.198467863425499,28907.011345,89.220064,159.954165,86.04,0.198,129.769664,Yes,Yes,Yes,Yes,Yes,cosine+llm
428,3.0,380.0,12.766452499461408,75.0,7.588923172938017,28907.011345,89.220064,159.954165,86.04,0.198,114.920444,Yes,Yes,Yes,Yes,Yes,cosine+llm
429,3.0,277.0,22.832819898765504,75.0,2.352376310383222,28907.011345,89.220064,159.954165,86.04,0.198,118.153527,Yes,Yes,Yes,Yes,Yes,cosine+llm
430,2.0,356.0,2.763777178394812,75.0,0.7037390859715034,28907.011345,89.220064,159.954165,86.04,0.198,82.656864,Yes,Yes,Yes,Yes,Yes,cosine+llm
431,1.0,367.0,2.9389714578590063,75.0,3.932350359128504,16579.370018,84.39136,415.15808,80.445,0.053,301.403847,Yes,Yes,Yes,Yes,Yes,cosine+llm
432,8.0,335.0,15.59913816720256,75.0,5.273564505908322,28907.011345,89.220064,159.954165,86.04,0.198,88.301851,Yes,Yes,Yes,Yes,Yes,cosine+llm
433,7.0,202.0,2.576373599682734,75.0,9.659714270394986,17088.92558,84.654295,392.413802,81.365,0.057,130.041426,Yes,Yes,Yes,Yes,Yes,cosine+llm
434,10.0,370.0,7.600383989390877,75.0,6.901972530649981,17088.92558,84.654295,392.413802,81.365,0.057,131.590387,Yes,Yes,Yes,Yes,Yes,cosine+llm
435,10.0,341.0,16.19384138322437,75.0,9.369978212570857,17088.92558,84.654295,392.413802,81.365,0.057,151.064013,Yes,Yes,Yes,Yes,Yes,cosine+llm
436,3.0,276.0,14.160554417160652,75.0,5.769871477249066,28907.011345,89.220064,159.954165,86.04,0.198,133.793594,Yes,Yes,Yes,Yes,Yes,cosine+llm
437,5.0,369.0,8.804450639648032,75.0,2.432855992875967,28907.011345,89.220064,159.954165,86.04,0.198,81.318247,Yes,Yes,Yes,Yes,Yes,cosine+llm
438,3.0,226.0,24.87106614066217,75.0,3.0586358791713035,28907.011345,89.220064,159.954165,86.04,0.198,152.96772,Yes,Yes,Yes,Yes,Yes,cosine+llm
439,8.0,234.0,13.733364098351789,75.0,4.008563215564894,28907.011345,89.220064,159.954165,86.04,0.198,112.797295,Yes,Yes,Yes,Yes,Yes,cosine+llm
440,8.0,267.0,11.88917002181132,75.0,8.554004234609204,28907.011345,89.220064,159.954165,86.04,0.198,123.514437,Yes,Yes,Yes,Yes,Yes,cosine+llm
441,8.0,229.0,15.530242996847509,75.0,0.4438120862156489,28907.011345,89.220064,159.954165,86.04,0.198,96.021595,Yes,Yes,Yes,Yes,Yes,cosine+llm
442,2.0,227.0,3.380283080297008,75.0,5.755077359188387,28907.011345,89.220064,159.954165,86.04,0.198,126.33215,Yes,Yes,Yes,Yes,Yes,cosine+llm
443,8.0,390.0,17.842706045105587,75.0,5.216492229137259,28907.011345,89.220064,159.954165,86.04,0.198,130.811831,Yes,Yes,Yes,Yes,Yes,cosine+llm
444,5.0,341.0,21.4670256950938,75.0,5.757705511954392,28907.011345,89.220064,159.954165,86.04,0.198,125.763615,Yes,Yes,Yes,Yes,Yes,cosine+llm
445,9.0,239.0,16.621999957151328,75.0,9.82927216470766,16579.370018,84.39136,415.15808,80.445,0.053,169.857314,Yes,Yes,Yes,Yes,Yes,cosine+llm
446,6.0,269.0,19.45510552251373,75.0,1.5597317747085575,28907.011345,89.220064,159.954165,86.04,0.198,79.687043,Yes,Yes,Yes,Yes,Yes,cosine+llm
447,8.0,272.0,18.30015799978238,75.0,9.497622682870691,28907.011345,89.220064,159.954165,86.04,0.198,131.243308,Yes,Yes,Yes,Yes,Yes,cosine+llm
448,3.0,354.0,6.160553591859926,75.0,4.54549338826166,28907.011345,89.220064,159.954165,86.04,0.198,121.625491,Yes,Yes,Yes,Yes,Yes,cosine+llm
449,5.0,253.0,11.837317983166756,75.0,9.495708681980096,28907.011345,89.220064,159.954165,86.04,0.198,99.70652,Yes,Yes,Yes,Yes,Yes,cosine+llm
450,8.0,383.0,6.4838457847500255,75.0,1.7549313956829329,28907.011345,89.220064,159.954165,86.04,0.198,99.311703,Yes,Yes,Yes,Yes,Yes,cosine+llm
451,8.0,287.0,9.134358852044208,75.0,2.197712580142625,28907.011345,89.220064,159.954165,86.04,0.198,103.559906,Yes,Yes,Yes,Yes,Yes,cosine+llm
452,1.0,252.0,11.883973669778737,75.0,2.00798823199601,16579.370018,84.39136,415.15808,80.445,0.053,168.524916,Yes,Yes,Yes,Yes,Yes,cosine+llm
453,6.0,375.0,10.983751606275886,75.0,0.5224914162711161,28907.011345,89.220064,159.954165,86.04,0.198,99.263087,Yes,Yes,Yes,Yes,Yes,cosine+llm
454,2.0,362.0,3.282060142615141,75.0,0.875848369180942,28907.011345,89.220064,159.954165,86.04,0.198,89.067962,Yes,Yes,Yes,Yes,Yes,cosine+llm
455,3.0,267.0,11.242336150262991,75.0,6.862942146587321,28907.011345,89.220064,159.954165,86.04,0.198,117.878145,Yes,Yes,Yes,Yes,Yes,cosine+llm
456,2.0,329.0,16.962588713447413,75.0,2.099000871725121,28907.011345,89.220064,159.954165,86.04,0.198,102.405224,Yes,Yes,Yes,Yes,Yes,cosine+llm
457,4.0,325.0,9.983224562452884,75.0,8.243383925479199,16579.370018,84.39136,415.15808,80.445,0.053,122.044008,Yes,Yes,Yes,Yes,Yes,cosine+llm
458,8.0,264.0,4.663334194449371,75.0,1.5639946822648525,28907.011345,89.220064,159.954165,86.04,0.198,80.865514,Yes,Yes,Yes,Yes,Yes,cosine+llm
459,8.0,213.0,23.151640857625225,75.0,5.990971780963801,28907.011345,89.220064,159.954165,86.04,0.198,80.230222,Yes,Yes,Yes,Yes,Yes,cosine+llm
460,2.0,223.0,2.6111993952795465,75.0,3.265519938744339,28907.011345,89.220064,159.954165,86.04,0.198,153.481257,Yes,Yes,Yes,Yes,Yes,cosine+llm
461,8.0,362.0,20.96252532339651,75.0,7.298319790887252,28907.011345,89.220064,159.954165,86.04,0.198,118.070841,Yes,Yes,Yes,Yes,Yes,cosine+llm
462,2.0,308.0,3.2375224408882577,75.0,8.092702330376344,28907.011345,89.220064,159.954165,86.04,0.198,81.08705,Yes,Yes,Yes,Yes,Yes,cosine+llm
463,3.0,270.0,3.317546381578855,75.0,0.9615716646774232,28907.011345,89.220064,159.954165,86.04,0.198,161.638204,Yes,Yes,Yes,Yes,Yes,cosine+llm
464,5.0,211.0,18.731103963729176,75.0,5.60800561930101,28907.011345,89.220064,159.954165,86.04,0.198,129.403677,Yes,Yes,Yes,Yes,Yes,cosine+llm
465,4.0,200.0,20.482462846657416,75.0,5.565336496596451,17088.92558,84.654295,392.413802,81.365,0.057,122.858604,Yes,Yes,Yes,Yes,Yes,cosine+llm
466,6.0,285.0,14.352897654768402,75.0,8.580579388397844,28907.011345,89.220064,159.954165,86.04,0.198,90.422574,Yes,Yes,Yes,Yes,Yes,cosine+llm
467,1.0,397.0,15.075161985747448,75.0,5.244912957666487,16055.972695,84.112732,441.88309,79.525,0.049,167.890009,Yes,Yes,Yes,Yes,Yes,cosine+llm
468,5.0,233.0,14.47807393580974,75.0,9.179902916754155,28907.011345,89.220064,159.954165,86.04,0.198,137.70384,Yes,Yes,Yes,Yes,Yes,cosine+llm
469,8.0,363.0,8.911503553988922,75.0,0.2224015935275793,28907.011345,89.220064,159.954165,86.04,0.198,119.127601,Yes,Yes,Yes,Yes,Yes,cosine+llm
470,9.0,267.0,3.933550848509423,75.0,7.034080003710638,16579.370018,84.39136,415.15808,80.445,0.053,214.884483,Yes,Yes,Yes,Yes,Yes,cosine+llm
471,2.0,241.0,9.486353911210424,75.0,5.917003268550067,28907.011345,89.220064,159.954165,86.04,0.198,114.051218,Yes,Yes,Yes,Yes,Yes,cosine+llm
472,4.0,389.0,16.968172480069974,75.0,7.838688043162069,16579.370018,84.39136,415.15808,80.445,0.053,170.872515,Yes,Yes,Yes,Yes,Yes,cosine+llm
473,10.0,313.0,19.00682200603548,75.0,1.213936541996745,17088.92558,84.654295,392.413802,81.365,0.057,114.850151,Yes,Yes,Yes,Yes,Yes,cosine+llm
474,2.0,341.0,21.83421157285756,75.0,1.5814589639542806,28907.011345,89.220064,159.954165,86.04,0.198,92.144471,Yes,Yes,Yes,Yes,Yes,cosine+llm
475,3.0,380.0,18.305456289907585,75.0,5.709279877845555,28907.011345,89.220064,159.954165,86.04,0.198,108.76397,Yes,Yes,Yes,Yes,Yes,cosine+llm
476,2.0,309.0,24.24156700747539,75.0,5.868503160088778,28907.011345,89.220064,159.954165,86.04,0.198,123.012269,Yes,Yes,Yes,Yes,Yes,cosine+llm
477,2.0,343.0,15.409842189392249,75.0,9.651833480615428,28907.011345,89.220064,159.954165,86.04,0.194,108.19018,Yes,Yes,Yes,Yes,Yes,cosine+llm
478,3.0,202.0,9.439508456635576,75.0,1.092019578492558,28907.011345,89.220064,159.954165,86.04,0.198,146.547735,Yes,Yes,Yes,Yes,Yes,cosine+llm
479,2.0,228.0,14.870044441356518,75.0,1.14578471981413,28907.011345,89.220064,159.954165,86.04,0.198,142.701796,Yes,Yes,Yes,Yes,Yes,cosine+llm
